23.468189,20.700665,21.180248,19.572639,19.029297,18.725731,15.561806,15.813877,14.853722,13.799839,13.335243,15.112446,16.265968,6.817914,0.886626,-4.571409,-9.047088,-11.966571,-17.939428,-19.335920,-18.260481,-18.310331,-20.103022,-20.678782,-33.649899,-44.553375,-49.870758,-55.138523,-52.137657,-50.445763,-56.155342,-58.517349,-58.151180,-58.614883,-59.086586,-59.532158,-58.041073,-58.646122,-56.973202,-53.709503,-60.156586,-62.516308,-60.366951,-59.156349,-55.484280,-54.024281,-50.452011,-45.727131,-34.234020,-32.691322,-36.036381,-34.780842,-31.701715,-34.099689,-36.211533,-37.592716,-34.551105,-27.875029,-31.013968,-37.803936,-35.746933,-41.191025,-45.301079,-41.390057,-37.022675,-31.456995,-18.732828,-9.701453,-2.317936,8.064186,9.317852,9.007046,10.048180,11.688488,12.817719,14.932991,13.569538,13.021248,14.276939,15.291924,15.729671,15.224609,15.036942,15.832794,19.611382,21.614388,24.081924,25.557358,24.906853,23.162586,23.049496,22.613750,21.914883,21.429951,21.082932,20.482121,19.303509,17.653519,18.362858,19.559162,17.680649,
21.215042,18.216015,16.744568,14.988903,15.140022,16.060673,15.104767,13.516544,11.478764,10.406715,10.766186,13.675598,6.404573,0.942797,-4.373686,-6.811771,-11.799624,-15.233340,-19.477869,-22.830427,-20.700968,-20.074316,-20.493170,-22.681746,-39.714653,-46.985992,-51.220734,-57.004543,-51.727673,-48.983566,-55.208473,-54.738918,-58.733360,-59.922321,-61.556797,-60.311687,-58.051262,-60.782158,-57.465088,-54.591499,-60.146435,-62.923370,-60.768150,-58.438862,-55.630573,-52.474644,-47.999126,-46.298252,-33.756260,-31.920725,-36.731796,-33.968956,-30.443487,-30.429247,-33.829414,-38.603653,-35.965054,-33.525990,-36.161201,-39.294010,-42.876987,-43.586918,-41.386124,-36.748451,-35.542496,-32.215008,-14.434409,-23.757757,-17.003523,-11.309394,-2.819290,6.825296,6.769868,19.778103,17.666843,20.779072,17.357906,15.412842,15.851036,15.256001,15.148376,18.211670,18.924545,18.717251,18.803101,20.745178,21.072617,22.558002,23.829369,23.489822,24.419777,24.324379,23.200218,23.251564,23.025898,22.565041,22.481022,20.966122,19.569893,19.231102,19.914650,
19.536652,16.145508,13.807808,15.268215,15.154976,13.581078,14.102318,13.242542,10.651039,10.893433,10.401093,1.045161,-3.778166,-7.899863,-9.251658,-10.279037,-14.133971,-16.754793,-20.064749,-23.156546,-23.146410,-21.981939,-22.810102,-34.282101,-42.393002,-48.567257,-53.974442,-55.630180,-49.356621,-43.101601,-36.353767,-36.028996,-42.597710,-40.736649,-44.126316,-50.661079,-52.350552,-44.257977,-33.989841,-45.941738,-45.493454,-50.380093,-49.365837,-46.680809,-45.752853,-43.245277,-42.337490,-40.878593,-31.868628,-32.836376,-36.638336,-31.662878,-26.395361,-24.515425,-29.329489,-34.360828,-38.005753,-38.369152,-36.109268,-36.170109,-41.038174,-36.001728,-30.138666,-28.917692,-28.317461,-23.409678,-26.596628,-23.859629,-17.742746,-11.058265,-1.703160,1.320612,2.528729,6.313657,21.408852,24.187752,21.477329,19.905128,16.777351,15.842072,16.301220,16.486809,19.322990,18.880630,18.953381,19.465645,19.495430,19.972687,19.364544,20.608067,21.946514,23.297791,22.346783,22.540596,21.520645,23.521496,23.270229,22.971573,20.207134,20.546303,19.749855,
20.227280,17.293739,14.491585,14.663498,14.032509,13.259682,14.384125,13.994884,10.565041,10.364037,8.357704,-8.968806,-10.589320,-13.290416,-14.650260,-14.577983,-15.835563,-18.799021,-21.515928,-25.993708,-26.583902,-26.539564,-25.300854,-36.162750,-40.842285,-46.030270,-52.397770,-51.891243,-45.260788,-35.135914,-30.872080,-28.924101,-25.409925,-25.553804,-40.156246,-46.722939,-47.327290,-42.087490,-34.111671,-41.117863,-40.651806,-40.190067,-34.828232,-33.857864,-30.170614,-25.746630,-17.075445,1.829500,-10.353793,-2.259399,-8.033568,-19.659040,-16.399576,-18.243372,-24.715384,-31.981451,-33.301159,-36.726700,-33.994282,-31.880243,-36.393158,-30.499712,-24.878778,-26.613031,-22.092913,-29.888716,-24.538679,-22.778948,-16.697805,-12.231845,-4.302801,-2.471061,5.386855,7.668084,8.638866,24.780716,20.365147,16.711384,12.816532,14.598705,17.462132,17.157398,17.942871,18.185120,17.506233,18.120567,16.626312,15.208012,16.129982,17.937634,17.928688,18.295158,18.925468,19.832191,20.512634,23.698486,22.651329,21.805519,20.229134,18.582207,17.736816,
20.376770,17.498375,14.005432,13.173996,13.135162,12.820656,14.021904,13.438316,11.416641,9.126499,-6.700734,-15.700610,-18.959436,-19.019300,-19.307478,-19.254519,-20.314661,-21.701200,-24.851625,-26.628420,-28.490141,-28.597322,-26.134342,-34.384666,-39.566509,-43.173481,-47.358299,-43.858047,-36.018879,-25.616522,-25.943781,-18.109129,-12.267077,-19.980753,-29.098242,-34.526623,-39.402012,-36.232716,-27.654505,-40.268204,-38.673534,-33.153210,-30.870375,-26.040171,-7.460823,7.097577,22.189449,29.113644,29.325092,25.767982,24.123646,34.087685,-0.403772,-11.929801,-17.369574,-25.389997,-27.264357,-25.170813,-30.960913,-33.859486,-29.212309,-22.425718,-19.259302,-15.886706,-18.976133,-30.792543,-23.703485,-19.338274,-16.272657,-12.991393,-9.847682,-3.048663,3.585392,0.713755,4.129032,4.983409,19.338963,18.524384,15.625320,13.837353,14.837986,18.648808,21.053707,18.911736,14.103035,13.248871,12.691456,12.109726,11.309761,11.872589,12.941570,14.849117,15.813873,16.226685,18.821770,20.142693,21.042267,20.447327,18.947121,15.875450,14.500629,
18.619114,17.531662,15.442619,14.982117,15.487217,14.170471,15.102596,13.692818,10.451332,7.675056,-15.258100,-21.446209,-23.313906,-24.199282,-23.453905,-23.107321,-24.518888,-26.386084,-28.004923,-28.901857,-28.809439,-28.776686,-25.759367,-30.760616,-34.507484,-38.628891,-32.725208,-28.049326,-16.866282,-6.231076,-8.514663,-6.972198,29.066559,36.806496,13.450466,41.401878,52.856953,-19.928946,-12.490062,23.444427,-10.428084,13.975811,11.338947,35.519165,34.927044,34.511745,43.706642,43.000347,51.604889,49.218151,36.285652,39.602085,51.643459,17.779022,7.678006,-15.401961,-13.501742,-10.627948,-9.675963,-8.547931,-2.393337,-1.271260,-9.158034,-15.737746,-32.706165,-29.464178,-24.210146,-21.342001,-20.553408,-13.786311,-11.648105,-3.801989,2.065584,-4.694338,-1.073720,0.756102,19.549984,18.966415,18.362862,14.995995,16.114250,18.702980,21.905708,23.354183,20.262226,11.852230,10.818893,10.461632,8.764740,8.739048,8.888302,11.792446,11.869579,13.172348,15.888580,15.760788,18.068375,17.576660,17.776634,16.257637,13.360474,
18.549156,17.593178,16.428604,15.895767,15.115036,15.130779,15.224800,13.373924,9.468132,-9.720963,-23.847467,-28.682976,-29.111429,-28.053350,-27.673914,-27.063604,-28.849596,-31.025095,-32.253376,-30.778875,-29.779272,-27.951067,-23.683695,-23.722864,-19.447313,-13.730090,-9.946532,-3.441951,6.419881,12.100685,14.133560,36.938358,62.007587,62.897148,62.719978,59.653969,61.154202,62.816143,62.959560,60.355194,58.658928,61.803844,61.216206,61.218761,60.751369,60.864243,60.634045,60.147545,59.956028,59.175533,55.859142,50.885315,48.485149,47.545246,47.205612,43.465431,14.092445,6.083857,3.751949,5.107780,-5.792367,-0.022035,-8.996024,-13.297763,-30.986658,-28.260900,-24.218634,-20.832998,-19.702494,-19.989710,-20.862997,-7.552349,-3.851927,-8.040839,-5.268808,-0.279975,18.716602,20.026581,18.661739,16.955217,17.428303,19.513447,21.631622,25.733086,24.397350,23.059834,16.491871,17.275139,15.573512,14.265837,13.547408,11.982685,10.881153,11.444115,11.722481,13.657398,15.659748,15.490051,16.708183,15.038101,13.890495,
20.393482,18.256134,16.673073,16.359840,16.510220,15.514912,16.346573,5.343634,-3.547518,-23.565264,-30.180912,-32.838333,-33.726238,-32.348789,-31.754789,-30.362715,-30.462011,-32.647724,-33.300297,-32.239033,-30.449156,-27.288527,-8.485698,15.649063,40.371399,38.393528,36.742657,29.594345,27.942837,25.122375,27.788170,62.489609,64.001442,64.002968,63.981388,64.127998,64.335197,64.259224,63.843018,63.874725,63.812244,63.791718,63.396694,63.323559,63.657673,63.363594,63.034473,63.092468,63.108673,61.880318,58.986103,57.234310,54.796902,51.936157,49.118183,46.607925,45.799606,34.473503,27.298168,14.539551,-1.716606,-2.723140,-8.815906,-14.441382,-31.216494,-29.088175,-26.612719,-20.599730,-19.584925,-20.961895,-23.590790,-16.522924,-7.652947,-10.874413,-4.540388,2.857508,20.336388,20.663452,19.525459,17.060619,16.797895,18.797567,20.717981,24.842621,28.619642,30.481997,29.922239,21.344774,19.670221,16.797670,14.791821,14.135843,14.396648,12.109554,9.729164,12.245686,15.728569,15.491310,15.717758,14.238960,12.238735,
22.518444,20.396019,17.459919,16.473518,17.025326,8.315182,2.798501,-2.601505,-13.610526,-25.798281,-32.401840,-34.916584,-35.355766,-34.396049,-34.051739,-33.084278,-32.169186,-32.716072,-33.038090,-31.987955,-15.783608,-2.967939,34.015816,42.593891,49.400719,53.528526,55.155987,58.363804,59.823372,59.471527,59.823486,64.187096,63.974346,63.946136,63.946842,63.777916,64.060066,64.075005,63.987274,64.090652,64.488419,64.158447,64.396667,64.430489,64.020668,64.291420,64.475578,64.022736,64.031052,63.181549,62.095932,60.800625,59.227379,57.875488,55.721378,52.684429,50.127468,47.913200,48.003021,41.157627,33.176788,4.090198,3.517197,-1.598828,-1.903709,-21.438013,-24.901697,-18.482788,-17.284306,-21.369610,-15.660918,-10.221976,-16.457047,-12.694178,-2.145331,3.510942,20.651529,20.344934,18.142122,15.360054,17.092804,18.009369,18.796228,23.678791,28.530712,31.324551,31.890854,24.799730,16.226765,15.811604,16.348635,16.732132,17.020004,15.941420,16.681263,14.217484,13.532959,13.387939,13.364777,12.362511,10.701164,
20.602791,19.035950,16.404541,11.238171,3.827225,-1.438347,-6.216938,-10.235946,-19.801043,-26.656210,-31.203161,-33.147522,-35.755203,-35.770466,-34.995941,-33.477615,-33.865208,-34.091110,-21.064926,-9.190774,19.823261,41.432384,44.600357,49.299774,54.862057,58.283607,60.511070,61.738235,62.943672,62.828461,63.059540,63.859776,62.868572,62.731129,63.437363,64.310905,64.299568,63.989056,63.736858,63.535610,63.616737,63.871040,64.094788,64.469620,63.535431,63.548992,63.585159,64.087837,64.140106,64.202560,64.045677,63.011402,62.566608,61.174747,59.985432,58.208939,56.122391,54.278801,53.428299,54.149178,55.109787,52.774578,46.900063,44.718098,25.558609,18.318577,2.602700,-6.004586,-12.312987,-7.121305,-6.995945,-11.768972,-14.554571,-7.593966,-2.355138,3.520363,18.884487,19.466480,15.997966,12.835115,14.903202,15.929055,18.275997,22.716394,26.614321,29.485556,29.598442,23.297010,16.140287,19.211700,20.913513,21.644272,19.747055,20.097176,20.579027,18.342226,16.670929,11.487240,11.232925,11.305466,9.733696,
17.954170,14.648045,7.525479,0.765005,-3.252681,-7.989722,-14.051913,-22.297609,-27.308424,-30.257109,-30.136152,-33.502888,-36.211155,-36.210556,-34.410915,-33.888096,-33.532513,-10.371966,4.781417,20.937901,44.241875,47.475597,50.898056,54.784103,58.416523,61.291199,62.933170,63.554604,64.011414,64.142197,64.396156,64.376755,64.294609,63.910480,64.034576,64.517982,64.403442,63.890923,62.948914,62.747631,61.742825,61.892494,63.366341,64.026199,64.214081,64.363121,64.062355,64.011848,64.331482,63.957649,64.109398,64.112442,63.870762,63.683022,62.505722,61.816044,60.245232,59.618767,58.140358,57.504135,56.696644,57.656956,56.769459,53.204269,53.571342,51.739090,43.342682,17.937065,14.620430,17.597057,17.214230,12.630905,10.167831,-2.603547,-2.475339,14.727694,15.364700,15.031434,12.862804,11.656480,12.608555,14.774486,16.191832,20.925932,26.203550,28.599058,27.964088,23.075281,19.897562,22.754303,25.847332,27.392374,26.013430,21.014839,18.739990,17.254225,16.866806,18.360218,9.811298,10.073021,9.058865,
15.950996,11.754868,-1.106679,-6.698128,-19.005133,-25.434443,-29.586866,-32.361515,-37.931683,-40.328129,-37.470234,-37.690617,-36.575909,-34.865284,-34.412998,-34.927464,-7.374326,8.741005,24.218098,47.829758,51.303307,52.843197,54.599007,58.534939,61.104679,62.829742,64.055939,64.203712,64.377541,64.367561,64.129013,64.160591,64.427986,63.935852,64.004814,64.180931,64.185768,64.201134,64.063446,63.960155,63.521526,62.726128,63.221531,63.491482,64.009209,64.345535,63.741066,63.856113,63.446983,63.312695,63.343426,63.966297,64.097633,64.287193,64.110550,63.443493,63.237259,62.678375,62.150372,61.045597,60.179428,58.841125,56.708122,58.849724,58.686214,57.491791,54.531544,50.505733,48.108891,46.381371,46.490902,45.036976,41.613949,33.427189,22.058073,11.935579,13.674294,10.175459,9.377025,10.439471,11.797444,13.552090,14.527731,19.682352,24.743073,28.367958,29.099106,25.282873,24.120003,25.306496,26.743917,26.166780,25.249817,25.894648,21.562021,16.061436,14.068537,16.078310,17.340092,9.159660,8.940689,
12.690544,0.070757,-12.085999,-20.092173,-25.930067,-30.079630,-34.830894,-37.800262,-41.988228,-44.131725,-42.834000,-43.302914,-37.020374,-33.092587,-34.085308,-6.083678,10.955414,29.335438,51.528694,54.279461,55.153923,56.433125,58.308434,61.247311,63.049759,64.077759,64.489067,63.649490,63.885017,63.833366,63.949417,63.815578,62.874203,63.047924,63.186909,64.046143,64.032379,64.217987,63.820095,64.371429,64.120659,63.987339,64.088028,64.530113,64.242783,64.379204,63.817226,63.410076,64.313934,64.399002,63.861946,63.653141,64.085503,63.994072,64.500031,64.572472,64.513306,64.244461,63.868202,63.593353,63.161133,61.491913,59.986004,62.200737,62.461773,61.130058,58.944614,56.370361,56.897018,56.165516,55.870361,50.876389,45.158966,41.772961,35.869457,23.838242,10.115891,8.263756,7.647807,10.573086,12.072290,12.526730,13.843743,18.257151,24.018486,27.861401,27.964293,25.994600,25.793282,26.086899,26.996500,24.742107,24.092846,24.977461,25.995890,18.285536,14.805466,15.108427,17.461334,15.582153,8.201077,
9.857590,-8.049088,-18.747339,-26.417669,-29.248106,-31.784252,-24.922998,-25.197475,-27.714926,-31.234947,-44.611137,-47.448727,-36.717964,-34.138241,-8.217519,10.881729,29.124195,52.706257,57.195015,59.637714,59.934437,59.927521,61.454403,63.276623,63.862083,64.210808,63.931564,62.389946,62.451977,62.755909,63.567413,63.785255,63.848194,64.301552,64.284683,64.062523,63.970280,63.099350,62.004261,62.908516,63.770199,63.864830,63.915730,63.773342,63.476158,64.215141,64.115814,64.199677,64.203812,63.753986,64.439819,64.091164,64.214294,63.552143,63.482731,63.669209,64.044952,64.445274,64.299683,64.397659,64.270866,63.064945,61.813881,63.820801,63.926239,63.263515,61.889317,60.316078,60.726803,61.738621,60.451424,58.416267,55.636856,50.379906,35.017700,33.912689,19.637268,7.827360,8.384394,11.056114,11.216856,11.735023,15.716489,18.621941,24.230576,25.528120,22.101040,24.045828,24.201521,24.058140,24.981243,23.942945,22.805019,22.633423,23.895660,19.751116,12.984000,13.681195,15.531587,15.132358,7.519786,
8.189003,-11.198995,-21.637003,-27.720001,-21.869621,-24.115049,-30.418150,-32.981445,-29.413074,-42.821636,-43.249718,-42.503632,-46.514038,-23.495371,5.294333,22.484818,48.631531,55.959549,60.010201,62.555729,63.273346,62.987549,63.239883,64.191833,64.154442,63.978397,62.455078,63.369701,64.135513,64.323906,64.048111,64.329132,64.029793,64.248505,64.212425,64.298836,64.038628,63.740849,63.631207,63.355453,64.094673,64.359711,63.944389,63.311192,63.778576,63.615833,64.238098,64.078072,64.329247,62.692944,63.385601,64.127914,63.953739,64.255814,63.932106,63.434643,62.866596,63.637928,64.077141,64.171364,64.407204,64.137459,63.449318,63.491287,64.202049,64.270668,63.850574,63.011669,63.530903,63.756866,63.026936,61.631512,59.439659,56.770153,52.846001,40.982132,22.642748,13.196666,9.455802,9.240127,11.019444,14.320338,16.760168,19.759581,23.567305,23.079874,19.258625,21.140842,23.881132,22.890434,23.418800,22.101545,21.044161,19.135273,20.246761,18.033356,12.639486,11.187522,12.770962,13.392285,7.526411,
